code,idx,carm,carn,hprm,hprn,date,mret,yy,mm,dd,coname,house,analyst,title,recomm,tprice,cprice,eps,recommend,ch_recomm,ch_price,dev_price,ch_eps,pnum,nnum,tone,anal_cov,mkt,mv,beme,logmv,up_gr,down_gr,pos_tone,neg_tone,up_gr_size,down_gr_size,ch_price_size,ch_eps_size,pos_tone_size,neg_tone_size,up_gr_nanal,down_gr_nanal,ch_price_nanal,ch_eps_nanal,pos_tone_nanal,neg_tone_nanal,ch_price_up,ch_price_down,ch_price_pos,ch_price_neg,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,lrgcode,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,car
55550,394,0.0875558045,0.0735719196,0.092257715,0.0779402389,20090730.0,0.6424877641,2009.0,7.0,30.0,신한지주,메리츠증권,임일성,과유불급(過猶不及),HOLD,"44,000","40,300",3820.0,3.0,0.0,0.4666666667,0.0918114144,-0.250245339,0.0,0.0,0.0,21.0,유가증권시장,11767128000000.0,1.4847021631,30.096330975,0.0,0.0,0.0,0.0,0.0,0.0,14.044954455,-7.531466534,0.0,0.0,0.0,0.0,9.8,-5.25515211,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755580451
16990,307,0.0374757915,0.05350706,0.0349936198,0.0510326858,20090327.0,-0.589509027,2009.0,3.0,27.0,LG마이크론,부국증권,장인범,LG마이크론,BUY,"40,000","31,550",-4621.0,4.0,0.0,-0.272727273,0.2678288431,-0.10705314,0.0,0.0,0.0,15.0,코스닥,203672523600.0,1.7054600977,26.039779264,0.0,0.0,0.0,0.0,0.0,0.0,-7.101757981,-2.787640138,0.0,0.0,0.0,0.0,-4.090909091,-1.605797101,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747579154
72870,308,0.0811127555,0.091288727,0.0838222438,0.0946365259,20090330.0,-3.146297977,2009.0,3.0,30.0,메가스터디,신한금융투자,이선경,낭중지추(囊中之錐),매수,"260,000","193,900",8129.0,4.0,0.0,-0.324675325,0.3408973698,0.1375594738,0.0,0.0,0.0,16.0,코스닥,1154001400000.0,0.1446783304,27.774256492,0.0,0.0,0.0,0.0,0.0,0.0,-9.017615744,3.8206121091,0.0,0.0,0.0,0.0,-5.194805195,2.2009515813,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.1112755524
12450,304,-0.071773666,-0.085304683,-0.07419068,-0.088430997,20090324.0,1.7554445569,2009.0,3.0,24.0,한화에어로스페이스,하나대투증권,권성률,우상향,BUY,"50,000","43,200",956.0,4.0,0.0,-0.166666667,0.1574074074,-0.637878788,0.0,0.0,0.0,20.0,유가증권시장,2194500000000.0,0.4926243586,28.416975346,0.0,0.0,0.0,0.0,0.0,0.0,-4.736162558,-18.12658579,0.0,0.0,0.0,0.0,-3.333333333,-12.75757576,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.177366568
16990,292,0.2061280406,0.2286414337,0.229340351,0.2527991431,20090306.0,-0.199314598,2009.0,3.0,6.0,LG마이크론,하나대투증권,권성률,급반전,BUY,"38,000","27,100",-4641.0,4.0,0.0,-0.366666667,0.4022140221,-0.101799884,0.0,0.0,0.0,15.0,코스닥,203672523600.0,1.7054600977,26.039779264,0.0,0.0,0.0,0.0,0.0,0.0,-9.547919064,-2.650846505,0.0,0.0,0.0,0.0,-5.5,-1.526998258,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.612804059
33780,343,-0.045807665,-0.028087162,-0.044960657,-0.027453928,20090520.0,0.6310758513,2009.0,5.0,20.0,KT&G,현대증권,정성훈,KT&G,BUY,"97,000","69,600",6607.0,4.0,0.0,0.0,0.3936781609,-0.03332236,0.0,0.0,0.0,23.0,유가증권시장,10978487000000.0,0.3191548299,30.026958702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000569128,0.0,0.0,0.0,0.0,0.0,-0.76641428,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.580766526
57030,301,-0.012831431,-0.044919681,-0.013073299,-0.046892875,20090319.0,-0.741242554,2009.0,3.0,19.0,YBM넷,현대증권,김혜림,YBM시사닷컴,BUY,"9,200","9,200",761.0,4.0,0.0,-0.445783133,0.0,-0.127293578,0.0,0.0,0.0,10.0,코스닥,74949600000.0,0.7228009356,25.040081725,0.0,0.0,0.0,0.0,0.0,0.0,-11.16244607,-3.187441596,0.0,0.0,0.0,0.0,-4.457831325,-1.27293578,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.283143122
66570,559,0.0922684955,0.0698016258,0.0950140836,0.0722586787,20100326.0,0.5779043782,2010.0,3.0,26.0,LG전자,HMC투자증권,노근창,Motorola처럼,BUY,"128,500","117,000",12685.0,4.0,1.0,0.5481927711,0.0982905983,2.9054802956,0.0,0.0,0.0,29.0,유가증권시장,17574709000000.0,0.7021064029,30.497482019,1.0,0.0,0.0,0.0,30.497482019,0.0,16.718499179,88.60983307,0.0,0.0,29.0,0.0,15.897590361,84.258928571,0.0,0.0,0.5481927711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2268495505
5940,732,-0.028966446,-0.029455827,-0.029652408,-0.030012428,20101202.0,1.057145053,2010.0,12.0,2.0,NH투자증권,KDB대우증권,정길원,우리투자증권/삼성증권,매수,"27,000","19,400",1858.0,4.0,0.0,0.1739130435,0.3917525773,0.5574182733,0.0,0.0,0.0,23.0,유가증권시장,2080467600000.0,1.269166094,28.363613816,0.0,0.0,0.0,0.0,0.0,0.0,4.9328024027,15.810396637,0.0,0.0,0.0,0.0,4.0,12.820620285,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.896644577
37710,732,-0.026566446,-0.01720812,-0.026891,-0.017352984,20101202.0,1.057145053,2010.0,12.0,2.0,광주신세계,KDB대우증권,김민아,광주신세계,매수,"230,000","182,000",27327.0,4.0,0.0,0.4375,0.2637362637,0.1972398686,0.0,0.0,0.0,6.0,유가증권시장,203200000000.0,1.0904651427,26.037456553,0.0,0.0,0.0,0.0,0.0,0.0,11.391387242,5.1356245082,0.0,0.0,0.0,0.0,2.625,1.1834392114,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.656644577
53000,650,-0.031559367,-0.026905731,-0.031638851,-0.026767467,20100805.0,-0.328523644,2010.0,8.0,5.0,우리금융,KDB대우증권,구용욱,백의종군,매수,"19,300","14,200",1075.0,4.0,0.0,-0.035,0.3591549296,-0.155538099,0.0,0.0,0.0,23.0,유가증권시장,11163312000000.0,1.4321135468,30.043653844,0.0,0.0,0.0,0.0,0.0,0.0,-1.051527885,-4.672932805,0.0,0.0,0.0,0.0,-0.805,-3.577376277,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.155936692
65130,732,-0.014966446,-0.015455827,-0.015488565,-0.015848586,20101202.0,1.057145053,2010.0,12.0,2.0,탑엔지니어링,KDB대우증권,황준호,에스에프에이/탑엔지니어링,매수,"13,000","7,260",528.0,4.0,0.0,-0.037037037,0.7906336088,-0.421052632,0.0,0.0,0.0,2.0,코스닥,122171860000.0,0.908322653,25.528694579,0.0,0.0,0.0,0.0,0.0,0.0,-0.945507207,-10.74892403,0.0,0.0,0.0,0.0,-0.074074074,-0.842105263,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.496644577
84370,732,0.0588335542,0.0365217164,0.0610082125,0.0386821974,20101202.0,1.057145053,2010.0,12.0,2.0,유진테크,KDB대우증권,송종호,유진테크/심텍,매수,"24,000","13,400",1394.0,4.0,0.0,1.0,0.7910447761,1.4370629371,0.0,0.0,0.0,12.0,코스닥,102151146240.0,0.3176775513,25.349719379,0.0,0.0,0.0,0.0,0.0,0.0,25.349719379,36.429142185,0.0,0.0,0.0,0.0,12.0,17.244755245,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8833554225
5270,519,0.0406516861,0.0537106984,0.0394242014,0.052384615,20100127.0,-0.75400048,2010.0,1.0,27.0,대구은행,교보증권,황석규,2010년을..바라보자..,매수,"20,500","14,900",1290.0,4.0,1.0,1.5625,0.3758389262,-0.347496206,0.0,0.0,0.0,21.0,유가증권시장,2272550000000.0,0.7801565576,28.451923665,1.0,0.0,0.0,0.0,28.451923665,0.0,44.456130726,-9.886935538,0.0,0.0,21.0,0.0,32.8125,-7.297420334,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.065168605
68270,719,0.0978330269,0.10131202,0.0971385663,0.100736313,20101115.0,-0.037178155,2010.0,11.0,15.0,셀트리온,교보증권,염동연,난세영웅,매수,"31,000","29,850",928.0,4.0,0.0,0.1923076923,0.0385259631,0.5188216039,0.0,0.0,0.0,7.0,코스닥,1619388800000.0,0.1764075849,28.113069888,0.0,0.0,0.0,0.0,0.0,0.0,5.4063595939,14.585668011,0.0,0.0,0.0,0.0,1.3461538462,3.6317512275,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7833026908
12450,616,0.0463504108,0.0267560241,0.0471757276,0.0272173107,20100618.0,0.2199731815,2010.0,6.0,18.0,한화에어로스페이스,동부증권,권성률,無風街道,BUY,"140,000","108,500",6801.0,4.0,0.0,0.1666666667,0.2903225806,0.4759114583,0.0,0.0,0.0,23.0,유가증권시장,4824204000000.0,0.2221108347,29.204666863,0.0,0.0,0.0,0.0,0.0,0.0,4.8674444772,13.898835597,0.0,0.0,0.0,0.0,3.8333333333,10.945963542,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6350410799
65680,646,0.0118223378,-0.006764009,0.0112507735,-0.00755921,20100730.0,-0.615041294,2010.0,7.0,30.0,우주일렉트로,부국증권,이형석,우주일렉트로,BUY,"37,000","26,050",3846.0,4.0,-1.0,1.6428571429,0.4203454894,1.6542443064,0.0,0.0,0.0,10.0,코스닥,202618068000.0,0.408082294,26.034588605,0.0,1.0,0.0,0.0,0.0,26.034588605,42.771109852,43.06756997,0.0,0.0,0.0,10.0,16.428571429,16.542443064,0.0,0.0,0,1.6428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1822337813
72870,646,0.0846223378,0.0940093678,0.0868844889,0.096356701,20100730.0,-0.615041294,2010.0,7.0,30.0,메가스터디,부국증권,김성훈,메가스터디,BUY,"210,000","170,600",11234.0,4.0,0.0,-0.322580645,0.2309495897,0.0201598256,0.0,0.0,0.0,15.0,코스닥,1515419400000.0,0.1552679707,28.046713357,0.0,0.0,0.0,0.0,0.0,0.0,-9.047326889,0.5654168512,0.0,0.0,0.0,0.0,-4.838709677,0.3023973847,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4622337813
81580,627,-0.025024573,-0.049387938,-0.025166314,-0.049557562,20100705.0,0.1995303721,2010.0,7.0,5.0,성우전자,부국증권,이형석,성우전자,BUY,"8,000","5,890",1693.0,4.0,0.0,0.0,0.3582342954,0.3642224013,0.0,0.0,0.0,2.0,코스닥,47669000000.0,0.9060225304,24.587547128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9553354569,0.0,0.0,0.0,0.0,0.0,0.7284448026,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.502457326
11170,730,0.0694176464,0.0764558232,0.0703654367,0.0774572117,20101130.0,0.5081114167,2010.0,11.0,30.0,롯데케미칼,삼성증권,박정아,호남석유화학,BUY,"323,000","243,500",24137.0,4.0,0.0,0.2766798419,0.3264887064,-0.317489043,0.0,0.0,0.0,25.0,유가증권시장,3265650000000.0,1.2724330764,28.81447994,0.0,0.0,0.0,0.0,0.0,0.0,7.9723857542,-9.148281656,0.0,0.0,0.0,0.0,6.9169960474,-7.937226071,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9417646424
17670,515,0.0181301277,0.003468084,0.016864205,0.0025939976,20100121.0,0.4924810653,2010.0,1.0,21.0,SK텔레콤,하나대투증권,황승택,삼위일체(三位一體),BUY,"240,000","186,000",15065.0,4.0,0.0,-0.04,0.2903225806,-0.042641078,0.0,0.0,0.0,25.0,유가증권시장,13686398000000.0,0.9019630174,30.24742361,0.0,0.0,0.0,0.0,0.0,0.0,-1.209896944,-1.289782743,0.0,0.0,0.0,0.0,-1.0,-1.066026945,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8130127722
1230,790,0.0468502983,0.0785889727,0.0461332641,0.0773649731,20110228.0,-1.207306734,2011.0,2.0,28.0,동국제강,HMC투자증권,박현욱,동국제강,BUY,"42,000","35,700",2192.0,4.0,0.0,0.4,0.1764705882,1.6961869619,0.0,0.0,0.0,27.0,유가증권시장,2170032600000.0,1.4780327181,28.405763297,0.0,0.0,0.0,0.0,0.0,0.0,11.362305319,48.181485346,0.0,0.0,0.0,0.0,10.8,45.79704797,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6850298326
36930,944,0.1345944436,0.1177981501,0.1447565987,0.1273554614,20111012.0,0.9023858838,2011.0,10.0,12.0,주성엔지니어링,KDB대우증권,송종호,와신상담(臥薪嘗膽)!,TRADING BUY,"12,000","8,610",450.0,4.0,0.0,-0.4,0.393728223,-0.680397727,0.0,0.0,0.0,11.0,코스닥,692332540000.0,0.3258479662,27.263332226,0.0,0.0,0.0,0.0,0.0,0.0,-10.90533289,-18.54990928,0.0,0.0,0.0,0.0,-4.4,-7.484375,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.459444363
66570,963,0.0127136569,0.0178575482,0.0126922567,0.0174692829,20111108.0,-0.802167606,2011.0,11.0,8.0,LG전자,KDB대우증권,박원재,고육지책(苦肉之策),매수,"84,000","64,000",-3415.0,4.0,0.0,-0.420689655,0.3125,-1.969619534,0.0,0.0,0.0,33.0,유가증권시장,17068442000000.0,0.748381543,30.46825238,0.0,0.0,0.0,0.0,0.0,0.0,-12.81767859,-60.01086507,0.0,0.0,0.0,0.0,-13.88275862,-64.99744463,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2713656882
71050,984,-0.029442955,-0.023507578,-0.031276236,-0.025257894,20111207.0,0.8466241334,2011.0,12.0,7.0,한국금융지주,KDB대우증권,정길원,무혈입성(無血入城),매수,"58,000","38,800",4378.0,4.0,0.0,0.0,0.4948453608,0.2218811052,0.0,0.0,0.0,9.0,유가증권시장,2334919100000.0,0.9643029331,28.478998345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3189516283,0.0,0.0,0.0,0.0,0.0,1.996929947,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.944295509
9540,804,0.0467917765,0.0439407501,0.0476695021,0.0447853353,20110321.0,1.2315605335,2011.0,3.0,21.0,한국조선해양,KTB투자증권,이봉진,팔방미인,BUY,"650,000","479,000",49489.0,4.0,0.0,2.0952380952,0.356993737,0.8207873436,0.0,0.0,0.0,32.0,유가증권시장,33668000000000.0,0.4759095588,31.147568947,0.0,0.0,0.0,0.0,0.0,0.0,65.261573032,25.565530377,0.0,0.0,0.0,0.0,67.047619048,26.265194996,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6791776511
86280,806,-0.007455064,-0.02367381,-0.012497042,-0.029284643,20110323.0,-0.025284718,2011.0,3.0,23.0,현대글로비스,KTB투자증권,신지윤,오비이락,BUY,"180,000","138,000",7082.0,4.0,0.0,0.2857142857,0.3043478261,0.3319541095,0.0,0.0,0.0,25.0,유가증권시장,5587500000000.0,0.2046863858,29.351553076,0.0,0.0,0.0,0.0,0.0,0.0,8.3861580217,9.7433686626,0.0,0.0,0.0,0.0,7.1428571429,8.2988527365,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.745506379
16360,997,-0.001491524,0.0107931867,-0.001489609,0.0107833664,20111226.0,-0.526856032,2011.0,12.0,26.0,삼성증권,SK증권,안정균,군계일학(群鷄一鶴),매수,"78,000","50,400",3706.0,4.0,0.0,0.0,0.5476190476,0.0,0.0,0.0,0.0,24.0,유가증권시장,5386914300000.0,0.5293757585,29.314993851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.149152415
96640,914,-0.117374621,-0.125469827,-0.12016728,-0.128424621,20110826.0,0.7715448113,2011.0,8.0,26.0,멜파스,SK증권,조진호,진퇴양난(進退兩難),중립,"18,000","16,250",1612.0,3.0,-1.0,-0.7,0.1076923077,-0.229456557,0.0,0.0,0.0,12.0,코스닥,483937529000.0,0.2752997042,26.905221663,0.0,1.0,0.0,0.0,0.0,26.905221663,-18.83365516,-6.173579516,0.0,0.0,0.0,12.0,-8.4,-2.753478679,0.0,0.0,0,-0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7374621
23530,970,-0.040048671,-0.040948895,-0.038412393,-0.039414889,20111117.0,1.1728085103,2011.0,11.0,17.0,롯데쇼핑,동부증권,차재헌,四面楚歌,BUY,"480,000","350,500",35805.0,4.0,0.0,-0.238095238,0.3694721826,-0.042544657,0.0,0.0,0.0,30.0,유가증권시장,13737516000000.0,0.9930469394,30.251151593,0.0,0.0,0.0,0.0,0.0,0.0,-7.202655141,-1.287024874,0.0,0.0,0.0,0.0,-7.142857143,-1.276339715,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.004867063
830,979,0.0811959777,0.0533409482,0.0874559109,0.0585366502,20111130.0,-0.443799595,2011.0,11.0,30.0,삼성물산,동양증권,정상협,삼성물산,BUY,"98,200","66,100",1223.1,4.0,0.0,0.0071794872,0.4856278366,-0.651538462,0.0,0.0,0.0,24.0,유가증권시장,12325582000000.0,0.6940935476,30.142698022,0.0,0.0,0.0,0.0,0.0,0.0,0.216409114,-19.6391271,0.0,0.0,0.0,0.0,0.1723076923,-15.63692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1195977679
12630,979,0.0597959777,0.0491516936,0.0640969393,0.0528156546,20111130.0,-0.443799595,2011.0,11.0,30.0,HDC,동양증권,정상협,현대산업,BUY,"35,000","17,000",3183.5,4.0,0.0,-0.222222222,1.0588235294,-0.312620915,0.0,0.0,0.0,16.0,유가증권시장,2563062100000.0,0.9045976347,28.5722238,0.0,0.0,0.0,0.0,0.0,0.0,-6.349383067,-8.932274742,0.0,0.0,0.0,0.0,-3.555555556,-5.001934637,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9795977679
28050,979,0.0555959777,0.0277409482,0.0596675803,0.0307483195,20111130.0,-0.443799595,2011.0,11.0,30.0,삼성엔지니어링,동양증권,정상협,삼성엔지니어링,BUY,"290,000","227,000",14452.7,4.0,0.0,0.1153846154,0.2775330396,0.0633834735,0.0,0.0,0.0,28.0,유가증권시장,7680000000000.0,0.124585038,29.669640663,0.0,0.0,0.0,0.0,0.0,0.0,3.4234200765,1.8805648819,0.0,0.0,0.0,0.0,3.2307692308,1.7747372572,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5595977679
36570,972,-0.036586188,-0.018828467,-0.035778112,-0.018578934,20111121.0,-1.030771974,2011.0,11.0,21.0,엔씨소프트,동양증권,이창영,名不虛傳,BUY,"400,000","323,500",9285.8,4.0,0.0,0.0,0.2364760433,-2.1538e-05,0.0,0.0,0.0,27.0,유가증권시장,4546627100000.0,0.1674335686,29.145406778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000627728,0.0,0.0,0.0,0.0,0.0,-0.000581521,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.658618793
2380,842,-0.022058101,-0.018222751,-0.021778095,-0.018050989,20110516.0,-0.709244019,2011.0,5.0,16.0,KCC,부국증권,최상도,고진감래(苦盡甘來),BUY,"500,000","332,000",22427.0,4.0,0.0,0.25,0.5060240964,0.1540084388,0.0,0.0,0.0,10.0,유가증권시장,4150140000000.0,1.4156006322,29.054163185,0.0,0.0,0.0,0.0,0.0,0.0,7.2635407961,4.4745863132,0.0,0.0,0.0,0.0,2.5,1.5400843882,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.205810072
101170,876,-0.009477177,-0.017186341,-0.009994044,-0.017801652,20110704.0,0.9315688577,2011.0,7.0,4.0,우림기계,부국증권,안종훈,우림기계,BUY,"12,000","8,430",980.0,4.0,0.0,-0.076923077,0.4234875445,0.3706293706,0.0,0.0,0.0,10.0,코스닥,74610000000.0,0.8709990068,25.035540383,0.0,0.0,0.0,0.0,0.0,0.0,-1.925810799,9.2789065757,0.0,0.0,0.0,0.0,-0.769230769,3.7062937063,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.947717667
